id;bathrooms;bedrooms;price;square_feet;cityname;state;latitude;longitude;time;amenities_count;category_housing/rent/home;category_housing/rent/short_term;has_photo_Thumbnail;has_photo_Yes;pets_allowed_Cats,Dogs;pets_allowed_Dogs;pets_allowed_No;source_Home Rentals;source_Listanza;source_ListedBuy;source_RENTCaf�;source_RENTOCULAR;source_Real Estate Agent;source_RealRentals;source_RentDigs.com;source_RentLingo;source_rentbits;source_tenantcloud
5664596510;1;1;1050;680;1279;34;42,8022;-73,9287;1577016992;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668630985;1;1;1045;680;69;43;30,3054;-97,7497;1577359729;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668614589;1;1;1035;680;34;0;61,1723;-149,8414;1577358617;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5508753655;1;1;1025;680;1455;45;36,8379;-76,0939;1568750022;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5508754620;1;1;1025;680;1455;45;36,8379;-76,0939;1568750094;5;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668614079;1;1;985;680;351;43;32,8212;-96,7853;1577358575;11;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668614552;1;2;975;680;34;0;61,1723;-149,8414;1577358614;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664594275;1;1;975;680;740;33;36,1554;-115,1733;1577016811;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668614160;1;1;951;680;761;43;33,0653;-97,0251;1577358581;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668615050;1;3;950;680;45;42;36,0402;-86,6385;1577358648;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664568978;1;1;930;680;967;43;29,7398;-98,1021;1577014911;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5664569224;1;1;913;680;1243;43;29,4624;-98,5253;1577014932;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668616902;1;1;900;680;740;33;36,1554;-115,1733;1577358756;11;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668622503;1;1;890;680;1243;43;29,4624;-98,5253;1577359123;6;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668622264;1;1;830;680;87;25;30,3235;-89,4709;1577359112;6;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5508739557;1;2;800;680;1539;35;41,6371;-81,417;1568748951;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5651519045;1;1;795;680;351;37;44,924;-123,3283;1576187118;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
5668615721;1;1;785;680;258;27;35,2016;-80,8124;1577358694;6;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5509268137;1;0;750;680;43;6;41,3426;-73,0732;1568782074;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5664567258;1;1;720;680;661;9;30,2989;-81,6324;1577014823;9;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668612221;1;1;700;680;35;15;40,1065;-85,6788;1577358471;6;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668615130;1;1;680;680;647;15;39,7953;-86,1387;1577358654;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668612243;1;1;653;680;84;22;42,3149;-85,1757;1577358472;9;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668625377;1;1;650;680;1095;15;40,7533;-86,0744;1577359310;6;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668620264;1;1;605;680;305;24;38,9401;-92,3167;1577358987;10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668619388;1;1;575;680;277;42;36,5296;-82,7005;1577358923;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5668621006;1;1;550;680;1062;24;37,0173;-93,2039;1577359033;11;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668635137;1;1;1440;681;161;47;47,5968;-122,7026;1577360028;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5508853153;1;1;1240;681;643;20;38,954;-76,8968;1568757264;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5508853911;1;1;1175;681;643;20;38,954;-76,8968;1568757319;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5508858525;1;1;1175;681;643;20;38,954;-76,8968;1568757656;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668632423;1;1;1005;681;69;43;30,3054;-97,7497;1577359833;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668609921;1;1;858;681;774;2;34,7264;-92,348;1577358295;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509183177;1;1;2329;682;667;31;40,722;-74,0644;1568778254;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668615657;1;1;1675;682;493;4;33,7166;-117,9446;1577358690;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5664579223;1;1;1645;682;504;4;33,8813;-117,9263;1577015721;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668611473;1;1;1615;682;160;4;33,9299;-117,8849;1577358422;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5508683651;1;1;1414;682;351;43;32,8004;-96,7887;1568745512;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5508679576;1;1;1205;682;733;5;39,7436;-105,063;1568745349;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5668609637;1;1;1190;682;634;43;29,7714;-95,4343;1577358281;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668632299;1;1;1180;682;69;43;30,3054;-97,7497;1577359822;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5664568922;1;1;1165;682;1260;9;28,7831;-81,2874;1577014907;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668641950;1;1;1075;682;953;14;41,7537;-88,1558;1577360464;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668639701;1;1;635;682;1410;16;39,0375;-95,7052;1577360334;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5642309996;1;1;415;682;975;38;40,5755;-79,7224;1575637656;5;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668613978;1;1;1450;683;1554;45;38,6487;-77,3152;1577358569;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668630212;1;1;1180;683;69;43;30,3054;-97,7497;1577359677;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5508813107;1;1;1130;683;1395;20;38,8168;-76,9368;1568754602;10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5668620282;1;1;1100;683;305;24;38,9401;-92,3167;1577358988;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668630338;1;1;1015;683;69;43;30,3054;-97,7497;1577359688;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668634008;1;1;928;683;1055;16;38,9259;-94,6916;1577359950;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668622318;1;1;785;683;222;14;41,4954;-90,3928;1577359115;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668622035;1;2;1450;684;1449;6;41,8481;-72,4642;1577359099;10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668613848;1;1;1299;684;742;20;39,0976;-76,8614;1577358559;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668629716;1;1;1240;684;69;43;30,3054;-97,7497;1577359640;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5509133998;1;1;939;684;52;43;32,6548;-97,1587;1568775197;6;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5509160387;1;2;2720;685;667;31;40,722;-74,0644;1568777152;9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5668611511;1;1;2465;685;793;4;34,0372;-118,2972;1577358425;12;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668622418;1;1;1987;685;1224;4;38,5587;-121,432;1577359120;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668612785;1;1;1735;685;1285;47;47,616;-122,3275;1577358501;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664594784;1;1;1695;685;306;35;39,9974;-82,9829;1577016852;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668636497;1;1;1650;685;1442;4;34,1913;-118,4575;1577360115;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668609254;1;0;1489;685;634;43;29,7714;-95,4343;1577358258;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668624493;1;1;1399;685;450;47;47,9338;-122,2052;1577359244;14;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668623907;1;2;1395;685;369;5;39,736;-104,9819;1577359202;10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664570223;1;1;1360;685;775;5;39,5816;-105,0387;1577015007;11;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668614220;1;1;1180;685;351;43;32,8212;-96,7853;1577358586;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664571472;1;2;1150;685;681;24;39,0744;-94,5521;1577015091;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668618370;1;1;1099;685;1503;15;40,4969;-86,9659;1577358852;10;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668628797;1;1;1050;685;1241;44;40,7061;-111,9048;1577359570;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509092306;1;1;1050;685;304;5;38,9148;-104,7713;1568772913;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5509092498;1;1;1050;685;304;5;38,9148;-104,7713;1568772923;7;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5664569197;1;1;998;685;1243;43;29,4624;-98,5253;1577014930;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668643222;1;1;905;685;1357;10;33,5571;-84,2167;1577360555;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668618488;1;1;895;685;1197;23;44,0346;-92,468;1577358861;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668637165;1;1;850;685;380;28;46,882;-102,7862;1577360146;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668641091;1;1;775;685;1041;29;41,2562;-96,0404;1577360423;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668614703;1;1;671;685;1045;43;30,1213;-93,7711;1577358623;10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668225405;1;1;1575;686;581;20;39,1649;-76,7156;1577305101;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
5668609848;1;1;1324;686;272;14;41,8625;-87,6825;1577358292;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5508733709;1;2;1240;686;369;5;39,6847;-104,9263;1568748446;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5668632375;1;1;1185;686;69;43;30,3054;-97,7497;1577359828;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668632018;1;1;1120;686;1217;43;30,5118;-97,6873;1577359797;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5509144995;1;1;1020;686;528;20;39,1627;-76,6354;1568775950;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5668609759;1;1;805;686;634;43;29,7714;-95,4343;1577358288;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668615100;1;1;627;686;647;15;39,7953;-86,1387;1577358652;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668625050;1;1;1470;687;1237;23;44,9405;-93,1027;1577359289;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668613973;1;1;1430;687;1554;45;38,6487;-77,3152;1577358568;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668630675;1;1;1390;687;351;43;32,8212;-96,7853;1577359710;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668613762;1;1;1345;687;15;45;38,7999;-77,1072;1577358554;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509028896;1;1;1017;687;1156;27;35,8455;-78,3386;1568768716;12;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5664569591;1;1;1005;687;1243;43;29,4624;-98,5253;1577014961;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668634415;1;1;949;687;1241;44;40,7061;-111,9048;1577359983;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668629979;1;1;2420;688;793;4;34,0372;-118,2972;1577359661;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668630733;1;1;1345;688;351;43;32,8212;-96,7853;1577359714;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664574698;1;1;1319;688;643;20;38,9633;-76,9375;1577015310;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668614167;1;1;1196;688;1185;43;32,9631;-96,7212;1577358582;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509118546;1;1;1179;688;304;5;39,0459;-104,8179;1568774347;4;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5509113006;1;1;1179;688;304;5;39,0459;-104,8179;1568774078;5;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668611981;1;1;1095;688;819;6;41,8096;-72,5411;1577358458;9;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5659917037;1;1;1050;688;69;43;30,3054;-97,7497;1576667647;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509216513;1;1;1020;688;1143;38;40,3783;-80,1221;1568779610;5;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668613307;1;1;938;688;301;10;33,6194;-84,4886;1577358529;10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668615157;1;1;930;688;740;33;36,1554;-115,1733;1577358656;10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664595462;1;1;829;688;108;27;35,2418;-81,0401;1577016896;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509230291;1;1;2750;689;667;31;40,722;-74,0644;1568780106;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5668612060;1;1;2450;689;989;19;42,3426;-71,1985;1577358462;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509004726;1;1;2117;689;103;47;47,6156;-122,2109;1568766810;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668613800;1;1;1820;689;452;45;38,8488;-77,3296;1577358556;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509109598;1;1;1762;689;691;47;47,3907;-122,2626;1568773922;15;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5508947123;1;1;1749;689;371;20;39,145;-77,1376;1568763088;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5508946654;1;1;1679;689;371;20;39,145;-77,1376;1568763047;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5664574535;1;1;1670;689;1285;47;47,616;-122,3275;1577015294;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668613999;1;1;1258;689;89;43;29,7864;-94,9631;1577358570;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664570309;1;1;1080;689;1252;43;29,8831;-97,945;1577015014;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668631392;1;1;962;689;69;43;30,3054;-97,7497;1577359754;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668614754;1;1;927;689;496;17;38,2006;-84,9469;1577358627;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668622195;1;1;925;689;1385;9;30,4601;-84,2714;1577359109;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664594622;1;1;875;689;1311;41;43,5329;-96,7265;1577016838;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5664598451;1;1;2200;690;52;45;38,8738;-77,1055;1577017173;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668627803;1;1;2095;690;793;4;34,0372;-118,2972;1577359492;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5664583632;1;1;1839;690;69;43;30,3054;-97,7497;1577016113;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668615421;1;1;1322;690;612;37;45,5223;-122,9416;1577358677;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668611579;1;1;1295;690;903;48;43,0531;-87,9659;1577358432;6;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668611429;1;1;1240;690;825;43;32,5807;-97,138;1577358418;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664581664;1;1;1200;690;1047;37;45,3402;-122,5586;1577015936;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664569075;1;1;1010;690;1243;43;29,4624;-98,5253;1577014918;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668628290;1;1;1000;690;69;43;30,3054;-97,7497;1577359537;11;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668630718;1;3;965;690;1098;43;30,4433;-97,6282;1577359713;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668618244;1;1;950;690;721;15;40,3613;-86,9005;1577358843;6;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668622549;1;1;895;690;1243;43;29,4624;-98,5253;1577359125;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668629776;1;1;879;690;69;43;30,3054;-97,7497;1577359646;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668639549;1;1;850;690;362;16;38,9679;-94,9654;1577360322;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664574932;1;1;825;690;634;43;29,7714;-95,4343;1577015333;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509079183;1;2;814;690;52;43;32,722;-97,083;1568772228;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5664569292;1;1;800;690;1243;43;29,4624;-98,5253;1577014938;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668611261;1;1;750;690;1569;27;36,0249;-78,4646;1577358404;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668639028;1;1;715;690;952;43;31,5887;-94,5735;1577360279;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668621259;1;1;698;690;138;15;39,1471;-86,5136;1577359047;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5668620802;1;2;545;690;1346;24;37,1892;-93,2908;1577359021;6;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668627047;1;1;2200;691;1254;4;37,9724;-122,3304;1577359426;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668623884;1;1;1140;691;681;24;39,0744;-94,5521;1577359201;6;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5664568043;1;1;1045;691;956;42;36,137;-86,783;1577014857;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5509141892;1;1;1029;691;745;10;33,9222;-84,0725;1568775753;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5509141915;1;1;1019;691;745;10;33,9222;-84,0725;1568775755;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5668615236;1;1;986;691;681;24;39,0744;-94,5521;1577358661;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668226827;1;1;2305;692;1468;7;38,9348;-77,059;1577305290;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
5668630465;1;1;1772;692;69;43;30,3054;-97,7497;1577359698;6;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668630704;1;1;1745;692;351;43;32,8212;-96,7853;1577359712;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668625505;1;1;1435;692;903;48;43,0531;-87,9659;1577359319;11;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668616238;1;1;1185;692;903;48;43,0531;-87,9659;1577358717;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668614237;1;1;1106;692;447;43;32,8403;-97,0955;1577358588;11;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509158057;1;1;1063;692;95;43;32,8281;-97,145;1568776949;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5509161451;1;1;1058;692;95;43;32,8281;-97,145;1568777194;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5668631790;1;1;1020;692;69;43;30,3054;-97,7497;1577359778;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668631490;1;1;1001;692;69;43;30,3054;-97,7497;1577359758;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668633087;1;1;1000;692;69;43;30,3054;-97,7497;1577359890;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5664569714;1;1;996;692;1444;47;45,6558;-122,5888;1577014970;10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668637110;1;1;994;692;69;43;30,3054;-97,7497;1577360145;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668636595;1;1;985;692;69;43;30,3054;-97,7497;1577360122;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664594317;1;1;979;692;69;43;30,3054;-97,7497;1577016813;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5508828303;1;1;908;692;351;43;32,878;-96,7511;1568755677;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5664568982;1;1;900;692;967;43;29,7398;-98,1021;1577014912;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5653574470;1;1;890;692;69;43;30,3054;-97,7497;1576322800;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509203528;1;1;890;692;447;43;32,8524;-97,0886;1568779131;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668609595;1;0;829;692;634;43;29,7714;-95,4343;1577358278;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668633774;1;1;750;692;1311;41;43,5329;-96,7265;1577359932;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668614939;1;1;746;692;1038;36;35,471;-97,5299;1577358641;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668614399;1;1;725;692;1311;41;43,5329;-96,7265;1577358601;9;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668636461;1;1;2475;693;793;4;34,0372;-118,2972;1577360112;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5664596465;1;1;1595;693;1135;37;45,5091;-122,6449;1577016988;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5664579384;1;1;1195;693;905;23;44,9855;-93,3023;1577015733;5;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668631475;1;1;1060;693;69;43;30,3054;-97,7497;1577359758;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668631784;1;1;985;693;69;43;30,3054;-97,7497;1577359777;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668638335;1;1;2350;694;1526;34;41,0292;-73,771;1577360227;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668627855;1;1;1799;694;351;43;32,8212;-96,7853;1577359497;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668638345;1;1;1695;694;785;4;33,8056;-118,1696;1577360228;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509127363;1;1;1695;694;699;47;47,6869;-122,1896;1568774813;5;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5508766476;1;1;1509;694;369;5;39,698;-105,1559;1568750984;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5508737905;1;1;1490;694;369;5;39,6847;-104,9263;1568748834;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5668623860;1;1;970;694;681;24;39,0744;-94,5521;1577359200;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668616942;1;1;925;694;1100;3;33,5178;-112,0848;1577358758;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668609864;1;1;845;694;1234;24;38,6274;-90,304;1577358293;9;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664578221;1;1;820;694;30;12;42,0259;-93,6516;1577015628;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668630538;1;1;2390;695;1003;4;34,1881;-118,3905;1577359703;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509057762;1;1;1957;695;805;31;40,8084;-74,1224;1568770880;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668611963;1;1;1937;695;1557;4;34,1677;-118,6141;1577358457;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5668641233;1;1;1600;695;69;43;30,3054;-97,7497;1577360430;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668611125;1;1;1525;695;384;9;25,7951;-80,3434;1577358395;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5668611139;1;1;1177;695;499;20;39,4228;-77,4164;1577358396;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664570371;1;1;1105;695;707;43;30,0066;-97,8071;1577015018;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5508832057;1;3;1065;695;996;45;36,8691;-76,2924;1568755919;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
